braco,cenario,ablacao,arquivo,semente,concluiu,makespan,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,S_UR_maximo,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,tarefas_acima_da_competencia_maxima_inicial,competencia_minima_inicial,competencia_maxima_inicial,competencia_maxima_final
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,3,True,145,2.338709677419355,0.8727337600935876,534.0,12.0,17.0,48.87045169736134,1,13,0,0.0166666666666666,0.5,336.0,0.1454477729088135,0.0014880952380952,15,0,12,17,45,29,17,17,0,1,0.2433201962422982,0.794910294566222,0.95042535984296
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,4,True,127,2.048387096774193,0.9188443109585674,575.0,8.0,2.0,40.78610232689135,4,9,0,0.0666666666666666,3.0,336.0,0.1213872093062242,0.0089285714285714,21,0,8,2,39,10,2,2,0,6,0.3530323246498424,0.7496468789669437,0.918142582232187
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,5,True,122,1.967741935483871,0.910650609952922,547.0,10.0,5.0,38.66944887708164,3,8,0,0.05,4.5,336.0,0.1150876454675048,0.0133928571428571,17,0,10,5,43,15,5,5,0,14,0.3910769205246226,0.6863255838987572,0.901150776167363
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,6,True,145,2.338709677419355,0.915094544217822,564.0,6.0,14.0,32.329759109294585,3,7,0,0.05,4.5,336.0,0.0962195211586148,0.0133928571428571,24,0,6,14,36,20,14,14,0,6,0.2436049793851584,0.7631789564580391,0.8610386983470557
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,7,True,146,2.3548387096774195,0.8796453865112005,563.0,10.0,7.0,60.03064033898778,4,10,0,0.0666666666666666,8.076947725937242,336.0,0.1786626200565112,0.0240385348986227,24,0,10,7,36,17,7,7,0,23,0.4310024134004245,0.5858494645010164,0.8857942529405192
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,8,True,123,1.9838709677419355,0.8366405273624543,554.0,14.0,20.0,74.17208213246506,1,16,0,0.0166666666666666,3.0,336.0,0.2207502444418603,0.0089285714285714,17,0,14,20,43,34,20,20,0,27,0.2724902104363956,0.5273323364698471,0.8457838560500179
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,9,True,126,2.032258064516129,0.9042070444225768,562.0,8.0,9.0,42.539063941811065,3,12,0,0.05,4.832771762799361,336.0,0.1266043569696757,0.0143832492940457,17,0,8,9,43,17,9,9,0,14,0.3512385487549321,0.6872143627230507,0.8354599094005631
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,10,True,127,2.048387096774193,0.8858248144859651,580.0,12.0,1.0,61.757002191870086,5,11,0,0.0833333333333333,6.5,336.0,0.1838006017615181,0.019345238095238,23,0,12,1,37,13,1,1,0,23,0.4175993861121362,0.5820371027673271,0.8811904458213397
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6019_1.sm,11,True,126,2.032258064516129,0.9057791710267288,577.0,8.0,1.0,51.02060994177272,4,11,0,0.0666666666666666,4.5,336.0,0.1518470533981331,0.0133928571428571,24,0,8,1,36,9,1,1,0,12,0.486713896835989,0.7131697048371954,0.8626836095749889
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,0,True,211,2.776315789473684,0.9121719604921372,535.0,9.0,1.0,41.51221827883801,3,6,0,0.05,4.5,332.0,0.1250368020446928,0.0135542168674698,21,0,9,1,39,10,1,1,0,18,0.4857196752206667,0.6268507180531939,0.9250374827245764
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,1,True,217,2.8552631578947367,0.9079579484216884,531.0,3.0,0.0,50.8288468899272,5,8,0,0.0833333333333333,11.691719159637948,332.0,0.1530989364154433,0.0352160215651745,23,0,3,0,37,3,0,0,0,17,0.3936211322074767,0.6586427040007742,0.8083412481973551
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,2,True,199,2.6184210526315788,0.9002474041174252,535.0,8.0,0.0,51.2810804597626,4,8,0,0.0666666666666666,4.0,332.0,0.1544610857221765,0.0120481927710843,29,0,8,0,31,8,0,0,0,6,0.2570239140832174,0.7659648859265082,0.9079989105925022
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,3,True,214,2.8157894736842106,0.9152869706406704,550.0,10.0,1.0,39.904435048407,5,7,0,0.0833333333333333,7.0,332.0,0.1201940814711054,0.0210843373493975,24,0,10,1,36,11,1,1,0,2,0.2433201962422982,0.794910294566222,0.9032757475122242
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,4,True,204,2.6842105263157894,0.9411764705882352,528.0,8.0,0.0,25.0,4,5,0,0.0666666666666666,4.5,332.0,0.0753012048192771,0.0135542168674698,19,0,8,0,41,8,0,0,0,6,0.3530323246498424,0.7496468789669437,0.8930284903455625
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,5,True,195,2.5657894736842106,0.913698253528786,558.0,10.0,0.0,42.70489939643984,2,8,0,0.0333333333333333,4.795448632019328,332.0,0.1286292150495176,0.0144441223856003,26,0,10,0,34,10,0,0,0,11,0.3910769205246226,0.6863255838987572,0.9050071484057328
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,6,True,183,2.4078947368421053,0.9031588058596464,510.0,5.0,6.0,43.68474502063995,4,10,0,0.0666666666666666,4.58621045239774,332.0,0.1315805572910842,0.0138138869048124,19,0,5,6,41,11,6,6,0,6,0.2436049793851584,0.7631789564580391,0.9104329776368898
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,7,True,206,2.710526315789474,0.8822030695284043,513.0,12.0,0.0,56.49877020291068,3,12,0,0.05,4.065874241147351,332.0,0.1701770186834659,0.0122466091600823,22,0,12,0,38,12,0,0,0,22,0.4310024134004245,0.5858494645010164,0.8922947617484236
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,8,True,201,2.6447368421052637,0.8486820538274724,528.0,16.0,0.0,78.14111588523882,3,16,0,0.05,5.063803964011463,332.0,0.2353648068832494,0.0152524215783477,21,0,16,0,39,16,0,0,0,33,0.2724902104363956,0.5273323364698471,0.8457838560500179
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,9,True,238,3.131578947368421,0.933066442071396,535.0,6.0,1.0,31.37824604677309,2,7,0,0.0333333333333333,3.5,332.0,0.0945127892975093,0.0105421686746987,27,0,6,1,33,7,1,1,0,11,0.3512385487549321,0.6872143627230507,0.9287606325442088
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,10,True,188,2.473684210526316,0.8817838796320696,490.0,12.0,0.0,53.69171915963795,5,8,0,0.0833333333333333,6.0,332.0,0.1617220456615601,0.0180722891566265,9,0,12,0,51,12,0,0,0,23,0.4175993861121362,0.5820371027673271,0.9033090173609382
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6021_1.sm,11,True,192,2.526315789473684,0.8327666926902126,554.0,8.0,0.0,103.25235082389014,7,17,0,0.1166666666666666,20.212767476190503,332.0,0.3110010566984643,0.0608818297475617,30,0,8,0,30,8,0,0,0,7,0.486713896835989,0.7131697048371954,0.8572019234520963
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,0,True,107,1.646153846153846,0.8882320599103766,438.0,8.0,0.0,47.11437829005474,5,8,0,0.0833333333333333,12.81865858083507,284.0,0.1658956982044181,0.0451361217635037,12,0,8,0,48,8,0,0,0,11,0.4857196752206667,0.6268507180531939,0.9250374827245764
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,1,True,105,1.6153846153846154,0.8955137551457615,427.0,7.0,2.0,40.821263265239125,4,8,0,0.0666666666666666,8.270556624908043,284.0,0.1437368424832363,0.0291216782567184,11,0,7,2,49,9,2,2,0,9,0.3936211322074767,0.6586427040007742,0.8083412481973551
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,2,True,105,1.6153846153846154,0.8861048314364336,424.0,6.0,11.0,37.4986888206765,4,9,0,0.0666666666666666,5.5,284.0,0.1320376366925229,0.0193661971830985,10,0,6,11,50,17,11,11,0,3,0.2570239140832174,0.7659648859265082,0.913604936488047
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,3,True,114,1.7538461538461538,0.8357051296945044,451.0,8.0,3.0,77.6640321746798,3,15,0,0.05,8.5,284.0,0.2734649020235204,0.0299295774647887,12,0,8,3,48,11,3,3,0,1,0.2433201962422982,0.794910294566222,0.8948118688470933
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,4,True,120,1.8461538461538465,0.9017951425554382,427.0,8.0,5.0,33.5,7,5,0,0.1166666666666666,4.5,284.0,0.1179577464788732,0.0158450704225352,6,0,8,5,54,13,5,5,0,3,0.3530323246498424,0.7496468789669437,0.8538481864872641
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,5,True,109,1.676923076923077,0.9384223859940168,446.0,8.0,0.0,21.26572965070297,2,5,0,0.0333333333333333,4.646778742620204,284.0,0.0748793297559963,0.016361896981057,14,0,8,0,46,8,0,0,0,8,0.3910769205246226,0.6863255838987572,0.8337494192388304
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,6,True,102,1.5692307692307692,0.88,418.0,6.0,11.0,40.0,5,9,0,0.0833333333333333,4.5,284.0,0.1408450704225352,0.0158450704225352,5,0,6,11,55,17,11,11,0,3,0.2436049793851584,0.7631789564580391,0.9116512983356732
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,7,True,107,1.646153846153846,0.9039538714415124,430.0,8.0,2.0,35.68798982440325,4,9,0,0.0666666666666666,4.5,284.0,0.1256619360014199,0.0158450704225352,9,0,8,2,51,10,2,2,0,17,0.4310024134004245,0.5858494645010164,0.8461561412344092
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,8,True,107,1.646153846153846,0.8772294577145828,437.0,14.0,0.0,47.15928564289415,5,11,0,0.0833333333333333,4.0,284.0,0.166053822686247,0.0140845070422535,8,0,14,0,52,14,0,0,0,26,0.2724902104363956,0.5273323364698471,0.8263303732298636
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,9,True,104,1.6,0.9159894134528276,431.0,10.0,4.0,25.52945554833757,4,4,0,0.0666666666666666,4.5,284.0,0.0898924491138646,0.0158450704225352,11,0,10,4,49,14,4,4,0,8,0.3512385487549321,0.6872143627230507,0.9296678495779246
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,10,True,103,1.5846153846153843,0.8957701845448567,420.0,12.0,0.0,36.87026075042132,2,10,0,0.0333333333333333,3.0,284.0,0.1298248617972582,0.0105633802816901,7,0,12,0,53,12,0,0,0,18,0.4175993861121362,0.5820371027673271,0.8811904458213397
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6024_1.sm,11,True,99,1.523076923076923,0.8806010027972173,415.0,9.0,0.0,47.269052251539634,4,13,0,0.0666666666666666,6.0,284.0,0.1664403248293649,0.0211267605633802,8,0,9,0,52,9,0,0,0,6,0.486713896835989,0.7131697048371954,0.8626836095749889
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,0,True,165,1.71875,0.8702155200759379,494.0,12.0,4.0,57.67546498928436,4,11,0,0.0666666666666666,5.773987601518649,346.0,0.1666920953447525,0.0166878254379151,13,0,12,4,47,16,4,4,0,19,0.4857196752206667,0.6268507180531939,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,1,True,160,1.6666666666666667,0.8639930741751262,483.0,9.0,4.0,63.03225898093117,8,11,0,0.1333333333333333,8.61917970048717,346.0,0.1821741589044253,0.0249109239898473,7,0,9,4,53,13,4,4,0,17,0.3936211322074767,0.6586427040007742,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,2,True,163,1.6979166666666667,0.872441692317016,523.0,9.0,9.0,58.46699545161049,2,16,0,0.0333333333333333,5.0,346.0,0.1689797556404927,0.0144508670520231,16,0,9,9,44,18,9,9,0,9,0.2570239140832174,0.7659648859265082,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,3,True,166,1.7291666666666667,0.8958238812378156,531.0,10.0,9.0,42.75044026096317,4,9,0,0.0666666666666666,9.5,346.0,0.123556185725327,0.0274566473988439,13,0,10,9,47,19,9,9,0,6,0.2433201962422982,0.794910294566222,0.936786835942112
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,4,True,163,1.6979166666666667,0.9017624991107844,494.0,10.0,8.0,35.81608293439422,5,6,0,0.0833333333333333,4.5,346.0,0.103514690561833,0.0130057803468208,8,0,10,8,52,18,8,8,0,9,0.3530323246498424,0.7496468789669437,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,5,True,163,1.6979166666666667,0.9118667316948184,514.0,8.0,5.0,36.67886022628183,4,6,0,0.0666666666666666,5.0,346.0,0.1060082665499474,0.0144508670520231,16,0,8,5,44,13,5,5,0,15,0.3910769205246226,0.6863255838987572,0.9649614448575026
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,6,True,169,1.7604166666666667,0.8916903678047416,521.0,8.0,8.0,47.28353474609506,5,9,0,0.0833333333333333,6.783534746095058,346.0,0.1366576148731071,0.0196055917517198,12,0,8,8,48,16,8,8,0,9,0.2436049793851584,0.7631789564580391,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,7,True,137,1.4270833333333333,0.914336541370098,493.0,12.0,2.0,32.18877535098685,3,8,0,0.05,6.5,346.0,0.0930311426329099,0.01878612716763,10,0,12,2,50,14,2,2,0,24,0.4310024134004245,0.5858494645010164,0.9414013382688572
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,8,True,160,1.6666666666666667,0.8790370922208774,510.0,14.0,7.0,49.18029559081599,6,11,0,0.1,5.0,346.0,0.1421395826324161,0.0144508670520231,10,0,14,7,50,21,7,7,0,29,0.2724902104363956,0.5273323364698471,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,9,True,156,1.625,0.900823119056486,535.0,8.0,8.0,42.90127615769244,2,9,0,0.0333333333333333,3.729146662685531,346.0,0.1239921276233885,0.0107778805279928,18,0,8,8,42,16,8,8,0,15,0.3512385487549321,0.6872143627230507,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,10,True,163,1.6979166666666667,0.9112039780402216,512.0,14.0,0.0,35.89394728191123,3,8,0,0.05,8.619096017069257,346.0,0.1037397320286451,0.0249106821302579,12,0,14,0,48,14,0,0,0,25,0.4175993861121362,0.5820371027673271,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6027_1.sm,11,True,153,1.59375,0.8927918985579519,494.0,12.0,6.0,41.32043312435375,5,9,0,0.0833333333333333,5.0,346.0,0.1194232171224096,0.0144508670520231,10,0,12,6,50,18,6,6,0,12,0.486713896835989,0.7131697048371954,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,0,True,131,2.0153846153846158,0.8875039576694861,537.0,10.0,7.0,51.067724328935725,3,11,0,0.05,6.579033181302453,324.0,0.1576164331139991,0.0203056579669828,21,0,10,7,39,17,7,7,0,15,0.4857196752206667,0.6268507180531939,0.9379308465904576
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,1,True,126,1.9384615384615385,0.900892971390172,531.0,10.0,2.0,46.41518788920234,4,9,0,0.0666666666666666,9.579552318247412,324.0,0.1432567527444516,0.0295665195007636,15,0,10,2,45,12,2,2,0,13,0.3936211322074767,0.6586427040007742,0.9454030137533048
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,2,True,124,1.907692307692308,0.8539431050665202,533.0,10.0,18.0,63.16336268501232,4,14,0,0.0666666666666666,6.714541433720386,324.0,0.1949486502623837,0.0207238933139518,19,0,10,18,41,28,18,18,0,6,0.2570239140832174,0.7659648859265082,0.97972200896425
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,3,True,129,1.984615384615385,0.8753475828692984,531.0,12.0,4.0,59.61617212609093,3,11,0,0.05,8.00354544020773,324.0,0.184000531253367,0.0247023007413818,17,0,12,4,43,16,4,4,0,6,0.2433201962422982,0.794910294566222,0.9434741007784538
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,4,True,125,1.9230769230769231,0.934595542385001,539.0,10.0,4.0,23.72006291033884,5,3,0,0.0833333333333333,6.23028935131196,324.0,0.0732100707109223,0.0192292881213332,22,0,10,4,38,14,4,4,0,6,0.3530323246498424,0.7496468789669437,0.925302347722267
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,5,True,125,1.9230769230769231,0.8647640777547829,541.0,14.0,2.0,68.60415484026245,3,14,0,0.05,10.060815051817524,324.0,0.2117412186427853,0.0310518983080787,23,0,14,2,37,16,2,2,0,10,0.3910769205246226,0.6863255838987572,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,6,True,127,1.9538461538461536,0.8260474014683357,530.0,8.0,45.0,58.60966920046191,4,13,0,0.0666666666666666,5.0,324.0,0.1808940407421664,0.015432098765432,19,0,8,45,41,53,45,45,0,6,0.2436049793851584,0.7631789564580391,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,7,True,131,2.0153846153846158,0.8607513639967626,557.0,12.0,15.0,63.10905297164883,5,11,0,0.0833333333333333,6.706742189467985,324.0,0.1947810276902741,0.020699821572432,28,0,12,15,32,27,15,15,0,19,0.4310024134004245,0.5858494645010164,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,8,True,133,2.046153846153846,0.8655306174107285,541.0,17.0,3.0,64.05010119506167,4,13,0,0.0666666666666666,8.262542792437774,324.0,0.1976854975156224,0.0255016752853017,21,0,17,3,39,20,3,3,0,29,0.2724902104363956,0.5273323364698471,0.9558263163666872
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,9,True,118,1.8153846153846156,0.8824414378672079,539.0,10.0,15.0,46.805405175351886,3,9,0,0.05,7.888745033391524,324.0,0.1444611270844194,0.0243479784981219,21,0,10,15,39,25,15,15,0,10,0.3512385487549321,0.6872143627230507,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,10,True,129,1.984615384615385,0.8884715456601957,543.0,14.0,1.0,53.16194733790102,3,11,0,0.05,7.327142041035673,324.0,0.1640800843762377,0.0226146359291224,17,0,14,1,43,15,1,1,0,19,0.4175993861121362,0.5820371027673271,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j602_1.sm,11,True,126,1.9384615384615385,0.8585365212088202,533.0,10.0,2.0,75.82391002951803,7,13,0,0.1166666666666666,9.0,324.0,0.2340244136713519,0.0277777777777777,15,0,10,2,45,12,2,2,0,8,0.486713896835989,0.7131697048371954,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,0,True,121,1.7536231884057971,0.8968632458478277,543.0,8.0,5.0,49.443474815035245,4,10,0,0.0666666666666666,5.130831351280456,337.0,0.1467165424778494,0.0152250188465295,15,0,8,5,45,13,5,5,0,14,0.4857196752206667,0.6268507180531939,0.8606012688302485
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,1,True,120,1.7391304347826086,0.9374449339207048,532.0,5.0,4.0,26.5,3,6,0,0.05,9.0,337.0,0.0786350148367952,0.0267062314540059,10,0,5,4,50,9,4,4,0,13,0.3936211322074767,0.6586427040007742,0.8066275259721842
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,2,True,120,1.7391304347826086,0.8807465327365241,558.0,8.0,6.0,61.55344501472594,6,13,0,0.1,6.1531761424638685,337.0,0.182651172150522,0.018258682915323,16,0,8,6,44,14,6,6,0,2,0.2570239140832174,0.7659648859265082,0.8564381407420353
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,3,True,120,1.7391304347826086,0.8899780339037437,551.0,8.0,11.0,49.11640401182513,1,14,0,0.0166666666666666,2.0,337.0,0.1457460059698075,0.0059347181008902,11,0,8,11,49,19,11,11,0,0,0.2433201962422982,0.794910294566222,0.799484730700061
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,4,True,124,1.7971014492753623,0.9035875247018512,545.0,8.0,3.0,47.15131085926503,6,7,0,0.1,8.0,337.0,0.1399148690185906,0.0237388724035608,8,0,8,3,52,11,3,3,0,2,0.3530323246498424,0.7496468789669437,0.8380781279223072
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,5,True,129,1.8695652173913044,0.8874646255846294,552.0,8.0,6.0,55.996622835938425,3,10,0,0.05,8.437262106976874,337.0,0.1661620855665828,0.0250363860741153,14,0,8,6,46,14,6,6,0,9,0.3910769205246226,0.6863255838987572,0.8532796088284069
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,6,True,124,1.7971014492753623,0.8638355592331801,548.0,6.0,5.0,75.37999760794202,7,15,0,0.1166666666666666,8.5,337.0,0.223679518124457,0.0252225519287833,14,0,6,5,46,11,5,5,0,2,0.2436049793851584,0.7631789564580391,0.8185622653103695
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,7,True,123,1.7826086956521738,0.9221027114740744,561.0,10.0,3.0,34.39209452403068,3,7,0,0.05,7.0,337.0,0.1020536929496459,0.0207715133531157,13,0,10,3,47,13,3,3,0,19,0.4310024134004245,0.5858494645010164,0.8142428881160632
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,8,True,123,1.7826086956521738,0.8946750516850709,533.0,16.0,2.0,44.74702457179741,2,12,0,0.0333333333333333,5.0,337.0,0.1327804883436124,0.0148367952522255,7,0,16,2,53,18,2,2,0,28,0.2724902104363956,0.5273323364698471,0.8925191954759868
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,9,True,124,1.7971014492753623,0.919306081961194,542.0,8.0,4.0,35.5751269737375,2,9,0,0.0333333333333333,3.5,337.0,0.1055641749962537,0.0103857566765578,14,0,8,4,46,12,4,4,0,9,0.3512385487549321,0.6872143627230507,0.8660068552430951
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,10,True,123,1.7826086956521738,0.8818053335893211,553.0,8.0,14.0,52.12253933536079,4,8,0,0.0666666666666666,11.656070397675617,337.0,0.1546662888289637,0.0345877459871679,16,0,8,14,44,22,14,14,0,20,0.4175993861121362,0.5820371027673271,0.7677826271485158
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6032_1.sm,11,True,116,1.681159420289855,0.8663209665890477,533.0,7.0,9.0,66.24541198462829,10,10,0,0.1666666666666666,11.5,337.0,0.1965739228030513,0.0341246290801186,13,0,7,9,47,16,9,9,0,7,0.486713896835989,0.7131697048371954,0.8503142590703892
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,0,True,139,1.7820512820512822,0.9059695482404536,586.0,11.0,0.0,49.8208574318103,4,9,0,0.0666666666666666,5.0,353.0,0.141135573461219,0.0141643059490084,25,0,11,0,35,11,0,0,0,22,0.4857196752206667,0.6268507180531939,0.9250374827245764
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,1,True,140,1.794871794871795,0.8873289017070424,580.0,11.0,1.0,61.64714130712597,3,11,0,0.05,8.712701951781186,353.0,0.1746377940711783,0.0246818752175104,21,0,11,1,39,12,1,1,0,19,0.3936211322074767,0.6586427040007742,0.958192608431918
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,2,True,142,1.8205128205128205,0.8976091083667721,577.0,10.0,1.0,54.8187889602297,7,10,0,0.1166666666666666,10.740131256429477,353.0,0.1552940197173646,0.0304253010097152,25,0,10,1,35,11,1,1,0,11,0.2570239140832174,0.7659648859265082,0.9474900848331091
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,3,True,166,2.128205128205128,0.8685998786362485,598.0,11.0,28.0,51.46429145131152,5,9,0,0.0833333333333333,11.281116960194918,353.0,0.1457911939130638,0.0319578384141499,24,0,11,28,36,39,28,28,0,8,0.2433201962422982,0.794910294566222,0.98
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,4,True,143,1.8333333333333333,0.921535602532825,582.0,10.0,9.0,30.554546997840205,2,7,0,0.0333333333333333,5.590482481330753,353.0,0.0865567903621535,0.0158370608536281,21,0,10,9,39,19,9,9,0,11,0.3530323246498424,0.7496468789669437,0.934455499642873
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,5,True,128,1.641025641025641,0.9152273397969658,561.0,12.0,1.0,38.96245818492742,2,7,0,0.0333333333333333,5.590482481330753,353.0,0.1103752356513524,0.0158370608536281,18,0,12,1,42,13,1,1,0,15,0.3910769205246226,0.6863255838987572,0.9060850107305974
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,6,True,160,2.051282051282051,0.8308833066170976,624.0,4.0,46.0,77.00798756035505,5,12,0,0.0833333333333333,11.5,353.0,0.2181529392644619,0.0325779036827195,30,0,4,46,30,50,46,46,0,11,0.2436049793851584,0.7631789564580391,0.9116512983356732
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,7,True,134,1.7179487179487178,0.8902192481061213,567.0,12.0,14.0,43.92174844146822,7,4,0,0.1166666666666666,12.5,353.0,0.1244242165480686,0.0354107648725212,22,0,12,14,38,26,14,14,0,27,0.4310024134004245,0.5858494645010164,0.9316828345362428
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,8,True,130,1.6666666666666667,0.8743614885146405,570.0,16.0,1.0,64.90428385439557,4,15,0,0.0666666666666666,6.008281003284337,353.0,0.1838648267829903,0.017020626071627,16,0,16,1,44,17,1,1,0,33,0.2724902104363956,0.5273323364698471,0.9640664740974352
adaptativa__sem_filtro_competencia,adaptativa,sem_filtro_competencia,j6035_1.sm,9,True,137,1.7564102564102564,0.9036318745925692,555.0,14.0,2.0,43.188161800112496,1,10,0,0.0166666666666666,5.0,353.0,0.122346067422415,0.0141643059490084,20,0,14,2,40,16,2,2,0,15,0.3512385487549321,0.6872143627230507,0.98
