configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_comunicacao,retrabalho_sobre_esforco_realizado,16,0.12144735548643036,0.11509117668784567,-0.00635617879858468,-0.01167733186784151,-0.001035025729327851,3,13,0,0
C4_C1_comunicacao,retrabalho_sobre_plano,16,0.2892036315045449,0.21475848730227398,-0.07444514420227097,-0.08687411743332457,-0.06201617097121737,0,16,0,0
C4_C1_comunicacao,tarefas_acima_da_competencia_maxima_inicial,16,14.541666666666666,14.541666666666666,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,tarefas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,taxa_omissao,16,0.3125,0.08506944444444445,-0.22743055555555555,-0.23896419909926273,-0.21589691201184838,0,16,0,0
C4_completo,E_plano,16,339.25,339.25,0.0,0.0,0.0,0,0,16,0
C4_completo,E_total,16,0.7026171576539576,0.859688410847692,0.1570712531937344,0.13793925770042767,0.17620324868704115,16,0,0,0
C4_completo,N_blocked,16,94.390625,0.0,-94.390625,-105.70104807541293,-83.08020192458707,0,16,0,0
C4_completo,N_fail,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_completo,N_req,16,0.0,10.78125,10.78125,9.847560955824303,11.714939044175697,16,0,0,0
C4_completo,N_success,16,0.0,10.78125,10.78125,9.847560955824303,11.714939044175697,16,0,0,0
C4_completo,S_PV_final,16,226.69270833333334,309.55208333333337,82.859375,75.83914442797513,89.87960557202487,16,0,0,0
C4_completo,S_UR_final,16,2.1984728852212734e-15,5.66676335485757e-17,-2.141805251672698e-15,-3.253861372956792e-15,-1.029749130388604e-15,0,16,0,0
C4_completo,S_UR_maximo,16,35.97224712691555,7.983790537117747,-27.9884565897978,-31.685393142068445,-24.291520037527153,0,16,0,0
C4_completo,TL,16,0.0,10.78125,10.78125,9.847560955824303,11.714939044175697,16,0,0,0
C4_completo,TR,16,95.91101548106185,64.60433960669164,-31.306675874370214,-36.35896163057648,-26.254390118163947,0,16,0,0
C4_completo,TU,16,144.53645833333334,5.859375,-138.67708333333334,-153.89919478800064,-123.45497187866606,0,16,0,0
C4_completo,TW,16,554.796875,492.296875,-62.49999999999999,-68.08127011448235,-56.91872988551764,0,16,0,0
C4_completo,atraso_relativo,16,2.9130838467655167,1.719779226569548,-1.1933046201959694,-1.3017483041246571,-1.0848609362672816,0,16,0,0
C4_completo,competencia_maxima_final,16,0.6784269160974062,0.9064397848787809,0.2280128687813746,0.20161020067120486,0.25441553689154434,16,0,0,0
C4_completo,competencia_maxima_inicial,16,0.6784269160974062,0.6784269160974062,0.0,0.0,0.0,0,0,16,0
C4_completo,competencia_minima_inicial,16,0.36053696648776334,0.36053696648776334,0.0,0.0,0.0,0,0,16,0
C4_completo,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
C4_completo,confianca_media_final,16,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,16,0,0,0
C4_completo,divida_latente_sobre_plano,16,0.10564438909990852,0.023541646257425553,-0.08210274284248296,-0.09136481543257774,-0.07284067025238819,0,16,0,0
C4_completo,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_completo,extensoes_horizonte,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_completo,hiato_colega_capaz_sem_confianca,16,94.390625,0.0,-94.390625,-105.70104807541293,-83.08020192458707,0,16,0,0
C4_completo,hiato_encontrado,16,144.53645833333334,16.640625,-127.89583333333333,-142.8603326445541,-112.93133402211257,0,16,0,0
C4_completo,hiato_sem_colega_capaz,16,50.145833333333336,5.859375,-44.28645833333333,-50.38239283636187,-38.190523830304784,0,16,0,0
C4_completo,hiato_sem_colega_livre,16,11.776041666666668,1.7708333333333333,-10.005208333333332,-13.992668888505051,-6.017747778161613,0,15,1,0
C4_completo,makespan,16,220.81770833333334,130.80729166666669,-90.01041666666666,-93.68323488388206,-86.33759844945125,0,16,0,0
C4_completo,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
C4_completo,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_completo,n_com_erro,16,18.223958333333336,4.953125,-13.270833333333334,-14.144837750529058,-12.39682891613761,0,16,0,0
