configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_completo,n_com_erro,media_adaptativa,3.8229166666666665,4.953125,1.1302083333333335,3.8229166666666665,1.1302083333333335
C4_completo,n_com_erro,variacao_percentual,-70.64,-72.82080594455557,-2.1808059445555728,-70.64,-2.1808059445555728
C4_completo,n_com_erro,d_instancia,-7.815444732066754,-8.090952151101215,-0.27550741903446063,-7.815444732066754,-0.27550741903446063
C4_completo,n_com_erro,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_completo,n_com_erro,p_instancia,0.0004368090232114,3.0517578125e-05,-0.0004062914450864,3.0517578125e-05,0.0
C4_completo,taxa_omissao,media_centralizada,0.2170138888888888,0.3037326388888888,0.08671874999999998,0.21701388888888884,0.08671874999999996
C4_completo,taxa_omissao,media_adaptativa,0.0637152777777777,0.0825520833333333,0.0188368055555556,0.06371527777777775,0.018836805555555558
C4_completo,taxa_omissao,variacao_percentual,-70.64,-72.8208059445556,-2.180805944555601,-70.64,-2.180805944555601
C4_completo,taxa_omissao,d_instancia,-7.815444732066755,-8.090952151101213,-0.27550741903445797,-7.815444732066755,-0.27550741903445797
C4_completo,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_completo,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_completo,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.10564438909990848,0.03151703095005888,0.07412735814984966,0.03151703095005881
C4_completo,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.023541646257425504,0.003397187853908804,0.020144458403516783,0.003397187853908721
C4_completo,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-77.71614142691284,-4.891612003908747,-72.8245294230041,-4.891612003908747
C4_completo,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-4.723506866808994,2.0021024297076444,-6.725609296516638,2.0021024297076444
C4_completo,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_completo,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_completo,atraso_relativo,media_centralizada,3.134532505799728,2.9130838467655167,-0.2214486590342113,3.1345325057997275,-0.22144865903421085
C4_completo,atraso_relativo,media_adaptativa,1.9991332944309277,1.7197792265695477,-0.27935406786137995,1.9991332944309277,-0.27935406786137995
C4_completo,atraso_relativo,variacao_percentual,-36.222282246810536,-40.963620786985956,-4.74133854017542,-36.222282246810536,-4.74133854017542
C4_completo,atraso_relativo,d_instancia,-5.54647837551483,-5.863570146010345,-0.31709177049551496,-5.546478375514831,-0.31709177049551407
C4_completo,atraso_relativo,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_completo,atraso_relativo,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
