reporte,metrica,contraste,arquivo,delta
centralizada,taxa_falha_efetiva,rede_portao_A,j6019_1.sm,-0.002777777777777777
centralizada,taxa_falha_efetiva,rede_portao_A,j6021_1.sm,0.019444444444444455
centralizada,taxa_falha_efetiva,rede_portao_A,j6024_1.sm,-0.004166666666666666
centralizada,taxa_falha_efetiva,rede_portao_A,j6027_1.sm,0.02638888888888889
centralizada,taxa_falha_efetiva,rede_portao_A,j602_1.sm,-0.034722222222222224
centralizada,taxa_falha_efetiva,rede_portao_A,j6032_1.sm,-0.00416666666666667
centralizada,taxa_falha_efetiva,rede_portao_A,j6035_1.sm,-0.026388888888888896
centralizada,taxa_falha_efetiva,rede_portao_A,j6038_1.sm,-0.027777777777777773
centralizada,taxa_falha_efetiva,rede_portao_A,j6040_1.sm,0.009722222222222217
centralizada,taxa_falha_efetiva,rede_portao_A,j6043_1.sm,-0.019444444444444445
centralizada,taxa_falha_efetiva,rede_portao_A,j6046_1.sm,-0.024999999999999994
centralizada,taxa_falha_efetiva,rede_portao_A,j604_1.sm,-0.03194444444444444
centralizada,taxa_falha_efetiva,rede_portao_A,j607_1.sm,-0.027777777777777773
centralizada,fracao_porta1,portao,j6010_1.sm,-0.10416666666666667
centralizada,fracao_porta1,portao,j6013_1.sm,-0.030555555555555586
centralizada,fracao_porta1,portao,j6016_1.sm,-0.056944444444444464
centralizada,fracao_porta1,portao,j6019_1.sm,-0.07083333333333332
centralizada,fracao_porta1,portao,j6021_1.sm,-0.026388888888888896
centralizada,fracao_porta1,portao,j6024_1.sm,-0.07916666666666668
centralizada,fracao_porta1,portao,j6027_1.sm,-0.07777777777777779
centralizada,fracao_porta1,portao,j602_1.sm,-0.1083333333333333
centralizada,fracao_porta1,portao,j6032_1.sm,-0.10416666666666667
centralizada,fracao_porta1,portao,j6035_1.sm,-0.09999999999999998
centralizada,fracao_porta1,portao,j6038_1.sm,-0.11666666666666665
centralizada,fracao_porta1,portao,j6040_1.sm,-0.1236111111111111
centralizada,fracao_porta1,portao,j6043_1.sm,-0.0638888888888889
centralizada,fracao_porta1,portao,j6046_1.sm,-0.06944444444444443
centralizada,fracao_porta1,portao,j604_1.sm,-0.09305555555555556
centralizada,fracao_porta1,portao,j607_1.sm,-0.15277777777777776
centralizada,fracao_porta1,rede,j6010_1.sm,-0.054166666666666675
centralizada,fracao_porta1,rede,j6013_1.sm,-0.015277777777777779
centralizada,fracao_porta1,rede,j6016_1.sm,-0.0027777777777777957
centralizada,fracao_porta1,rede,j6019_1.sm,-0.08472222222222218
centralizada,fracao_porta1,rede,j6021_1.sm,-0.04027777777777778
centralizada,fracao_porta1,rede,j6024_1.sm,-0.07777777777777779
centralizada,fracao_porta1,rede,j6027_1.sm,-0.0638888888888889
centralizada,fracao_porta1,rede,j602_1.sm,-0.08194444444444442
centralizada,fracao_porta1,rede,j6032_1.sm,-0.09444444444444444
centralizada,fracao_porta1,rede,j6035_1.sm,-0.04305555555555555
centralizada,fracao_porta1,rede,j6038_1.sm,-0.08333333333333336
centralizada,fracao_porta1,rede,j6040_1.sm,-0.07777777777777777
centralizada,fracao_porta1,rede,j6043_1.sm,-0.03333333333333333
centralizada,fracao_porta1,rede,j6046_1.sm,-0.048611111111111126
centralizada,fracao_porta1,rede,j604_1.sm,-0.05972222222222225
centralizada,fracao_porta1,rede,j607_1.sm,-0.125
centralizada,fracao_porta1,interacao,j6010_1.sm,0.001388888888888884
centralizada,fracao_porta1,interacao,j6013_1.sm,-0.004166666666666652
centralizada,fracao_porta1,interacao,j6016_1.sm,-0.027777777777777762
centralizada,fracao_porta1,interacao,j6019_1.sm,0.03749999999999995
centralizada,fracao_porta1,interacao,j6021_1.sm,-0.03194444444444444
centralizada,fracao_porta1,interacao,j6024_1.sm,0.012500000000000016
centralizada,fracao_porta1,interacao,j6027_1.sm,0.034722222222222245
centralizada,fracao_porta1,interacao,j602_1.sm,0.07777777777777772
centralizada,fracao_porta1,interacao,j6032_1.sm,0.03888888888888888
centralizada,fracao_porta1,interacao,j6035_1.sm,-0.027777777777777787
centralizada,fracao_porta1,interacao,j6038_1.sm,0.05972222222222223
centralizada,fracao_porta1,interacao,j6040_1.sm,0.020833333333333325
centralizada,fracao_porta1,interacao,j6043_1.sm,-0.011111111111111113
centralizada,fracao_porta1,interacao,j6046_1.sm,0.012500000000000011
centralizada,fracao_porta1,interacao,j604_1.sm,-0.03611111111111109
centralizada,fracao_porta1,interacao,j607_1.sm,0.05277777777777776
centralizada,fracao_porta1,total,j6010_1.sm,-0.15694444444444447
centralizada,fracao_porta1,total,j6013_1.sm,-0.05000000000000002
centralizada,fracao_porta1,total,j6016_1.sm,-0.08750000000000002
centralizada,fracao_porta1,total,j6019_1.sm,-0.11805555555555554
centralizada,fracao_porta1,total,j6021_1.sm,-0.09861111111111111
centralizada,fracao_porta1,total,j6024_1.sm,-0.14444444444444446
centralizada,fracao_porta1,total,j6027_1.sm,-0.10694444444444445
centralizada,fracao_porta1,total,j602_1.sm,-0.11249999999999999
centralizada,fracao_porta1,total,j6032_1.sm,-0.15972222222222224
centralizada,fracao_porta1,total,j6035_1.sm,-0.1708333333333333
centralizada,fracao_porta1,total,j6038_1.sm,-0.14027777777777778
centralizada,fracao_porta1,total,j6040_1.sm,-0.18055555555555555
centralizada,fracao_porta1,total,j6043_1.sm,-0.10833333333333335
centralizada,fracao_porta1,total,j6046_1.sm,-0.10555555555555556
centralizada,fracao_porta1,total,j604_1.sm,-0.18888888888888888
centralizada,fracao_porta1,total,j607_1.sm,-0.225
centralizada,fracao_porta1,portao_rede_A,j6010_1.sm,-0.10277777777777779
centralizada,fracao_porta1,portao_rede_A,j6013_1.sm,-0.03472222222222224
centralizada,fracao_porta1,portao_rede_A,j6016_1.sm,-0.08472222222222221
centralizada,fracao_porta1,portao_rede_A,j6019_1.sm,-0.033333333333333354
centralizada,fracao_porta1,portao_rede_A,j6021_1.sm,-0.05833333333333333
centralizada,fracao_porta1,portao_rede_A,j6024_1.sm,-0.06666666666666665
centralizada,fracao_porta1,portao_rede_A,j6027_1.sm,-0.04305555555555555
centralizada,fracao_porta1,portao_rede_A,j602_1.sm,-0.03055555555555557
centralizada,fracao_porta1,portao_rede_A,j6032_1.sm,-0.0652777777777778
centralizada,fracao_porta1,portao_rede_A,j6035_1.sm,-0.12777777777777777
centralizada,fracao_porta1,portao_rede_A,j6038_1.sm,-0.05694444444444443
centralizada,fracao_porta1,portao_rede_A,j6040_1.sm,-0.10277777777777779
centralizada,fracao_porta1,portao_rede_A,j6043_1.sm,-0.07500000000000001
centralizada,fracao_porta1,portao_rede_A,j6046_1.sm,-0.05694444444444443
centralizada,fracao_porta1,portao_rede_A,j604_1.sm,-0.12916666666666662
centralizada,fracao_porta1,portao_rede_A,j607_1.sm,-0.10000000000000002
centralizada,fracao_porta1,rede_portao_A,j6010_1.sm,-0.052777777777777785
centralizada,fracao_porta1,rede_portao_A,j6013_1.sm,-0.01944444444444443
centralizada,fracao_porta1,rede_portao_A,j6016_1.sm,-0.030555555555555558
centralizada,fracao_porta1,rede_portao_A,j6019_1.sm,-0.04722222222222223
centralizada,fracao_porta1,rede_portao_A,j6021_1.sm,-0.07222222222222223
centralizada,fracao_porta1,rede_portao_A,j6024_1.sm,-0.06527777777777778
centralizada,fracao_porta1,rede_portao_A,j6027_1.sm,-0.02916666666666667
centralizada,fracao_porta1,rede_portao_A,j602_1.sm,-0.004166666666666689
centralizada,fracao_porta1,rede_portao_A,j6032_1.sm,-0.05555555555555556
centralizada,fracao_porta1,rede_portao_A,j6035_1.sm,-0.07083333333333335
centralizada,fracao_porta1,rede_portao_A,j6038_1.sm,-0.02361111111111112
centralizada,fracao_porta1,rede_portao_A,j6040_1.sm,-0.05694444444444443
centralizada,fracao_porta1,rede_portao_A,j6043_1.sm,-0.04444444444444445
centralizada,fracao_porta1,rede_portao_A,j6046_1.sm,-0.03611111111111111
centralizada,fracao_porta1,rede_portao_A,j604_1.sm,-0.09583333333333333
centralizada,fracao_porta1,rede_portao_A,j607_1.sm,-0.07222222222222224
centralizada,mu_cog_medio,portao,j6010_1.sm,0.04190370828995673
centralizada,mu_cog_medio,portao,j6013_1.sm,0.011132948652383373
centralizada,mu_cog_medio,portao,j6016_1.sm,0.02497253005788667
centralizada,mu_cog_medio,portao,j6019_1.sm,0.02415834848638293
centralizada,mu_cog_medio,portao,j6021_1.sm,0.013310359156921461
centralizada,mu_cog_medio,portao,j6024_1.sm,0.030594889301400464
centralizada,mu_cog_medio,portao,j6027_1.sm,0.03294724976001406
centralizada,mu_cog_medio,portao,j602_1.sm,0.02943542957445977
centralizada,mu_cog_medio,portao,j6032_1.sm,0.026120287229093042
centralizada,mu_cog_medio,portao,j6035_1.sm,0.045970100946258564
centralizada,mu_cog_medio,portao,j6038_1.sm,0.03309205720584906
centralizada,mu_cog_medio,portao,j6040_1.sm,0.04236233686588151
centralizada,mu_cog_medio,portao,j6043_1.sm,0.04846671448574518
centralizada,mu_cog_medio,portao,j6046_1.sm,0.03131789050238229
centralizada,mu_cog_medio,portao,j604_1.sm,0.0374352029810845
centralizada,mu_cog_medio,portao,j607_1.sm,0.033168201522981854
centralizada,mu_cog_medio,rede,j6010_1.sm,0.03685474525266027
centralizada,mu_cog_medio,rede,j6013_1.sm,0.008925567887517713
centralizada,mu_cog_medio,rede,j6016_1.sm,0.025078507432458725
centralizada,mu_cog_medio,rede,j6019_1.sm,0.029259227090933315
centralizada,mu_cog_medio,rede,j6021_1.sm,0.019695962757167163
centralizada,mu_cog_medio,rede,j6024_1.sm,0.038173330406794624
centralizada,mu_cog_medio,rede,j6027_1.sm,0.036858736444458993
centralizada,mu_cog_medio,rede,j602_1.sm,0.027891982016886113
centralizada,mu_cog_medio,rede,j6032_1.sm,0.03370095848983281
centralizada,mu_cog_medio,rede,j6035_1.sm,0.03660260762358994
centralizada,mu_cog_medio,rede,j6038_1.sm,0.03407889131028619
centralizada,mu_cog_medio,rede,j6040_1.sm,0.04535948111008644
centralizada,mu_cog_medio,rede,j6043_1.sm,0.041980069843644795
centralizada,mu_cog_medio,rede,j6046_1.sm,0.029887129988242122
centralizada,mu_cog_medio,rede,j604_1.sm,0.032724942128508606
centralizada,mu_cog_medio,rede,j607_1.sm,0.03882638247784776
centralizada,mu_cog_medio,interacao,j6010_1.sm,-0.012270654544107853
centralizada,mu_cog_medio,interacao,j6013_1.sm,0.0010978809313640832
centralizada,mu_cog_medio,interacao,j6016_1.sm,-0.012992668377911826
centralizada,mu_cog_medio,interacao,j6019_1.sm,-0.014058415601496954
centralizada,mu_cog_medio,interacao,j6021_1.sm,-0.00012829405360248458
centralizada,mu_cog_medio,interacao,j6024_1.sm,-0.006558467196924295
centralizada,mu_cog_medio,interacao,j6027_1.sm,-0.001138470685088433
centralizada,mu_cog_medio,interacao,j602_1.sm,-0.011394748309052913
centralizada,mu_cog_medio,interacao,j6032_1.sm,-0.011170843164515045
centralizada,mu_cog_medio,interacao,j6035_1.sm,-0.01334593259471023
centralizada,mu_cog_medio,interacao,j6038_1.sm,-0.013005674046270843
centralizada,mu_cog_medio,interacao,j6040_1.sm,-0.018143886695853862
centralizada,mu_cog_medio,interacao,j6043_1.sm,-0.024472607067990343
centralizada,mu_cog_medio,interacao,j6046_1.sm,-0.014462976225803762
centralizada,mu_cog_medio,interacao,j604_1.sm,-0.001396824766148654
centralizada,mu_cog_medio,interacao,j607_1.sm,-0.008422356587498606
centralizada,mu_cog_medio,total,j6010_1.sm,0.06648779899850914
centralizada,mu_cog_medio,total,j6013_1.sm,0.02115639747126517
centralizada,mu_cog_medio,total,j6016_1.sm,0.03705836911243357
centralizada,mu_cog_medio,total,j6019_1.sm,0.03935915997581929
centralizada,mu_cog_medio,total,j6021_1.sm,0.03287802786048614
centralizada,mu_cog_medio,total,j6024_1.sm,0.06220975251127079
centralizada,mu_cog_medio,total,j6027_1.sm,0.06866751551938462
centralizada,mu_cog_medio,total,j602_1.sm,0.04593266328229297
centralizada,mu_cog_medio,total,j6032_1.sm,0.048650402554410804
centralizada,mu_cog_medio,total,j6035_1.sm,0.06922677597513828
centralizada,mu_cog_medio,total,j6038_1.sm,0.05416527446986441
centralizada,mu_cog_medio,total,j6040_1.sm,0.0695779312801141
centralizada,mu_cog_medio,total,j6043_1.sm,0.06597417726139963
centralizada,mu_cog_medio,total,j6046_1.sm,0.04674204426482065
centralizada,mu_cog_medio,total,j604_1.sm,0.06876332034344446
centralizada,mu_cog_medio,total,j607_1.sm,0.063572227413331
centralizada,mu_cog_medio,portao_rede_A,j6010_1.sm,0.029633053745848875
centralizada,mu_cog_medio,portao_rede_A,j6013_1.sm,0.012230829583747457
centralizada,mu_cog_medio,portao_rede_A,j6016_1.sm,0.011979861679974843
centralizada,mu_cog_medio,portao_rede_A,j6019_1.sm,0.010099932884885976
centralizada,mu_cog_medio,portao_rede_A,j6021_1.sm,0.013182065103318976
centralizada,mu_cog_medio,portao_rede_A,j6024_1.sm,0.02403642210447617
centralizada,mu_cog_medio,portao_rede_A,j6027_1.sm,0.03180877907492563
centralizada,mu_cog_medio,portao_rede_A,j602_1.sm,0.018040681265406856
centralizada,mu_cog_medio,portao_rede_A,j6032_1.sm,0.014949444064577997
centralizada,mu_cog_medio,portao_rede_A,j6035_1.sm,0.032624168351548334
centralizada,mu_cog_medio,portao_rede_A,j6038_1.sm,0.020086383159578215
centralizada,mu_cog_medio,portao_rede_A,j6040_1.sm,0.02421845017002765
centralizada,mu_cog_medio,portao_rede_A,j6043_1.sm,0.023994107417754835
centralizada,mu_cog_medio,portao_rede_A,j6046_1.sm,0.016854914276578526
centralizada,mu_cog_medio,portao_rede_A,j604_1.sm,0.03603837821493585
centralizada,mu_cog_medio,portao_rede_A,j607_1.sm,0.024745844935483246
centralizada,mu_cog_medio,rede_portao_A,j6010_1.sm,0.024584090708552414
centralizada,mu_cog_medio,rede_portao_A,j6013_1.sm,0.010023448818881795
centralizada,mu_cog_medio,rede_portao_A,j6016_1.sm,0.012085839054546901
centralizada,mu_cog_medio,rede_portao_A,j6019_1.sm,0.015200811489436361
centralizada,mu_cog_medio,rede_portao_A,j6021_1.sm,0.01956766870356468
centralizada,mu_cog_medio,rede_portao_A,j6024_1.sm,0.03161486320987033
centralizada,mu_cog_medio,rede_portao_A,j6027_1.sm,0.03572026575937056
centralizada,mu_cog_medio,rede_portao_A,j602_1.sm,0.0164972337078332
centralizada,mu_cog_medio,rede_portao_A,j6032_1.sm,0.022530115325317762
centralizada,mu_cog_medio,rede_portao_A,j6035_1.sm,0.02325667502887971
centralizada,mu_cog_medio,rede_portao_A,j6038_1.sm,0.021073217264015353
centralizada,mu_cog_medio,rede_portao_A,j6040_1.sm,0.027215594414232575
centralizada,mu_cog_medio,rede_portao_A,j6043_1.sm,0.01750746277565445
centralizada,mu_cog_medio,rede_portao_A,j6046_1.sm,0.015424153762438358
centralizada,mu_cog_medio,rede_portao_A,j604_1.sm,0.03132811736235996
centralizada,mu_cog_medio,rede_portao_A,j607_1.sm,0.030404025890349157
centralizada,mu_rede_medio,portao,j6010_1.sm,0.1399903664459405
centralizada,mu_rede_medio,portao,j6013_1.sm,0.14163096378138484
centralizada,mu_rede_medio,portao,j6016_1.sm,0.14674841751509746
centralizada,mu_rede_medio,portao,j6019_1.sm,0.1276291877592857
centralizada,mu_rede_medio,portao,j6021_1.sm,0.11567397154895237
centralizada,mu_rede_medio,portao,j6024_1.sm,0.12759708937233605
centralizada,mu_rede_medio,portao,j6027_1.sm,0.11011795360339395
centralizada,mu_rede_medio,portao,j602_1.sm,0.1474280293773805
centralizada,mu_rede_medio,portao,j6032_1.sm,0.11235774570112396
centralizada,mu_rede_medio,portao,j6035_1.sm,0.16452899454175182
centralizada,mu_rede_medio,portao,j6038_1.sm,0.13545387548793736
centralizada,mu_rede_medio,portao,j6040_1.sm,0.13429234394773587
centralizada,mu_rede_medio,portao,j6043_1.sm,0.14042409044651707
centralizada,mu_rede_medio,portao,j6046_1.sm,0.14034583305023277
centralizada,mu_rede_medio,portao,j604_1.sm,0.14221370807897327
centralizada,mu_rede_medio,portao,j607_1.sm,0.12515352159308055
centralizada,mu_rede_medio,rede,j6010_1.sm,0.14788637778362632
centralizada,mu_rede_medio,rede,j6013_1.sm,0.13567112360615788
centralizada,mu_rede_medio,rede,j6016_1.sm,0.1776651968662005
centralizada,mu_rede_medio,rede,j6019_1.sm,0.14481838828138385
centralizada,mu_rede_medio,rede,j6021_1.sm,0.13002621824394098
centralizada,mu_rede_medio,rede,j6024_1.sm,0.1525253644245219
centralizada,mu_rede_medio,rede,j6027_1.sm,0.13475632078867814
centralizada,mu_rede_medio,rede,j602_1.sm,0.15626430867856225
centralizada,mu_rede_medio,rede,j6032_1.sm,0.15351869541248866
centralizada,mu_rede_medio,rede,j6035_1.sm,0.15363690882101178
centralizada,mu_rede_medio,rede,j6038_1.sm,0.1506574908701286
centralizada,mu_rede_medio,rede,j6040_1.sm,0.1494110478663986
centralizada,mu_rede_medio,rede,j6043_1.sm,0.12300083532164559
centralizada,mu_rede_medio,rede,j6046_1.sm,0.1319131831249926
centralizada,mu_rede_medio,rede,j604_1.sm,0.15772320161876194
centralizada,mu_rede_medio,rede,j607_1.sm,0.15127682177565344
centralizada,mu_rede_medio,interacao,j6010_1.sm,-0.09792639405654475
centralizada,mu_rede_medio,interacao,j6013_1.sm,-0.047695122380421034
centralizada,mu_rede_medio,interacao,j6016_1.sm,-0.1120098814977342
centralizada,mu_rede_medio,interacao,j6019_1.sm,-0.08017302713923638
centralizada,mu_rede_medio,interacao,j6021_1.sm,-0.04066695643797671
centralizada,mu_rede_medio,interacao,j6024_1.sm,-0.08460548291836566
centralizada,mu_rede_medio,interacao,j6027_1.sm,-0.052106130133064026
centralizada,mu_rede_medio,interacao,j602_1.sm,-0.10204669510312665
centralizada,mu_rede_medio,interacao,j6032_1.sm,-0.06760982777330662
centralizada,mu_rede_medio,interacao,j6035_1.sm,-0.10833233010324901
centralizada,mu_rede_medio,interacao,j6038_1.sm,-0.08852623854794957
centralizada,mu_rede_medio,interacao,j6040_1.sm,-0.08247731325101118
centralizada,mu_rede_medio,interacao,j6043_1.sm,-0.07077481302318402
centralizada,mu_rede_medio,interacao,j6046_1.sm,-0.08344827780654684
centralizada,mu_rede_medio,interacao,j604_1.sm,-0.09455970612941482
centralizada,mu_rede_medio,interacao,j607_1.sm,-0.072108225258481
centralizada,mu_rede_medio,total,j6010_1.sm,0.18995035017302206
centralizada,mu_rede_medio,total,j6013_1.sm,0.22960696500712172
centralizada,mu_rede_medio,total,j6016_1.sm,0.21240373288356373
centralizada,mu_rede_medio,total,j6019_1.sm,0.19227454890143317
centralizada,mu_rede_medio,total,j6021_1.sm,0.20503323335491663
centralizada,mu_rede_medio,total,j6024_1.sm,0.1955169708784923
centralizada,mu_rede_medio,total,j6027_1.sm,0.19276814425900804
centralizada,mu_rede_medio,total,j602_1.sm,0.2016456429528161
centralizada,mu_rede_medio,total,j6032_1.sm,0.198266613340306
centralizada,mu_rede_medio,total,j6035_1.sm,0.20983357325951457
centralizada,mu_rede_medio,total,j6038_1.sm,0.19758512781011642
centralizada,mu_rede_medio,total,j6040_1.sm,0.20122607856312333
centralizada,mu_rede_medio,total,j6043_1.sm,0.19265011274497867
centralizada,mu_rede_medio,total,j6046_1.sm,0.18881073836867854
centralizada,mu_rede_medio,total,j604_1.sm,0.20537720356832037
centralizada,mu_rede_medio,total,j607_1.sm,0.204322118110253
centralizada,mu_rede_medio,portao_rede_A,j6010_1.sm,0.04206397238939572
centralizada,mu_rede_medio,portao_rede_A,j6013_1.sm,0.09393584140096382
centralizada,mu_rede_medio,portao_rede_A,j6016_1.sm,0.034738536017363236
centralizada,mu_rede_medio,portao_rede_A,j6019_1.sm,0.047456160620049315
centralizada,mu_rede_medio,portao_rede_A,j6021_1.sm,0.07500701511097567
centralizada,mu_rede_medio,portao_rede_A,j6024_1.sm,0.042991606453970384
centralizada,mu_rede_medio,portao_rede_A,j6027_1.sm,0.05801182347032993
centralizada,mu_rede_medio,portao_rede_A,j602_1.sm,0.04538133427425384
centralizada,mu_rede_medio,portao_rede_A,j6032_1.sm,0.04474791792781733
centralizada,mu_rede_medio,portao_rede_A,j6035_1.sm,0.0561966644385028
centralizada,mu_rede_medio,portao_rede_A,j6038_1.sm,0.046927636939987784
centralizada,mu_rede_medio,portao_rede_A,j6040_1.sm,0.05181503069672469
centralizada,mu_rede_medio,portao_rede_A,j6043_1.sm,0.06964927742333307
centralizada,mu_rede_medio,portao_rede_A,j6046_1.sm,0.05689755524368595
centralizada,mu_rede_medio,portao_rede_A,j604_1.sm,0.04765400194955844
centralizada,mu_rede_medio,portao_rede_A,j607_1.sm,0.05304529633459956
centralizada,mu_rede_medio,rede_portao_A,j6010_1.sm,0.049959983727081554
centralizada,mu_rede_medio,rede_portao_A,j6013_1.sm,0.08797600122573684
centralizada,mu_rede_medio,rede_portao_A,j6016_1.sm,0.06565531536846629
centralizada,mu_rede_medio,rede_portao_A,j6019_1.sm,0.06464536114214746
centralizada,mu_rede_medio,rede_portao_A,j6021_1.sm,0.08935926180596428
centralizada,mu_rede_medio,rede_portao_A,j6024_1.sm,0.06791988150615624
centralizada,mu_rede_medio,rede_portao_A,j6027_1.sm,0.0826501906556141
centralizada,mu_rede_medio,rede_portao_A,j602_1.sm,0.054217613575435586
centralizada,mu_rede_medio,rede_portao_A,j6032_1.sm,0.08590886763918204
centralizada,mu_rede_medio,rede_portao_A,j6035_1.sm,0.04530457871776275
centralizada,mu_rede_medio,rede_portao_A,j6038_1.sm,0.06213125232217906
centralizada,mu_rede_medio,rede_portao_A,j6040_1.sm,0.06693373461538744
centralizada,mu_rede_medio,rede_portao_A,j6043_1.sm,0.05222602229846157
centralizada,mu_rede_medio,rede_portao_A,j6046_1.sm,0.048464905318445745
centralizada,mu_rede_medio,rede_portao_A,j604_1.sm,0.0631634954893471
centralizada,mu_rede_medio,rede_portao_A,j607_1.sm,0.07916859651717244
centralizada,duracao_efetiva_media,portao,j6010_1.sm,-1.4361111111111111
centralizada,duracao_efetiva_media,portao,j6013_1.sm,-1.2222222222222223
centralizada,duracao_efetiva_media,portao,j6016_1.sm,-1.633333333333333
centralizada,duracao_efetiva_media,portao,j6019_1.sm,-1.4013888888888888
centralizada,duracao_efetiva_media,portao,j6021_1.sm,-1.0999999999999999
centralizada,duracao_efetiva_media,portao,j6024_1.sm,-1.175
centralizada,duracao_efetiva_media,portao,j6027_1.sm,-1.086111111111111
centralizada,duracao_efetiva_media,portao,j602_1.sm,-1.3527777777777779
centralizada,duracao_efetiva_media,portao,j6032_1.sm,-1.2
centralizada,duracao_efetiva_media,portao,j6035_1.sm,-1.9027777777777777
centralizada,duracao_efetiva_media,portao,j6038_1.sm,-1.5333333333333332
centralizada,duracao_efetiva_media,portao,j6040_1.sm,-1.5916666666666668
centralizada,duracao_efetiva_media,portao,j6043_1.sm,-1.4833333333333332
centralizada,duracao_efetiva_media,portao,j6046_1.sm,-1.7013888888888886
centralizada,duracao_efetiva_media,portao,j604_1.sm,-1.7666666666666666
centralizada,duracao_efetiva_media,portao,j607_1.sm,-1.2263888888888888
centralizada,duracao_efetiva_media,rede,j6010_1.sm,-1.5430555555555558
centralizada,duracao_efetiva_media,rede,j6013_1.sm,-1.3111111111111111
centralizada,duracao_efetiva_media,rede,j6016_1.sm,-1.7069444444444446
centralizada,duracao_efetiva_media,rede,j6019_1.sm,-1.6208333333333336
centralizada,duracao_efetiva_media,rede,j6021_1.sm,-1.5
centralizada,duracao_efetiva_media,rede,j6024_1.sm,-1.379166666666667
centralizada,duracao_efetiva_media,rede,j6027_1.sm,-1.4777777777777779
centralizada,duracao_efetiva_media,rede,j602_1.sm,-1.5194444444444442
centralizada,duracao_efetiva_media,rede,j6032_1.sm,-1.6958333333333335
centralizada,duracao_efetiva_media,rede,j6035_1.sm,-1.747222222222222
centralizada,duracao_efetiva_media,rede,j6038_1.sm,-1.6777777777777778
centralizada,duracao_efetiva_media,rede,j6040_1.sm,-1.9277777777777778
centralizada,duracao_efetiva_media,rede,j6043_1.sm,-1.3847222222222222
centralizada,duracao_efetiva_media,rede,j6046_1.sm,-1.5374999999999996
centralizada,duracao_efetiva_media,rede,j604_1.sm,-1.7916666666666663
centralizada,duracao_efetiva_media,rede,j607_1.sm,-1.759722222222222
centralizada,duracao_efetiva_media,interacao,j6010_1.sm,0.888888888888889
centralizada,duracao_efetiva_media,interacao,j6013_1.sm,0.4000000000000001
centralizada,duracao_efetiva_media,interacao,j6016_1.sm,0.919444444444444
centralizada,duracao_efetiva_media,interacao,j6019_1.sm,0.9277777777777775
centralizada,duracao_efetiva_media,interacao,j6021_1.sm,0.42083333333333295
centralizada,duracao_efetiva_media,interacao,j6024_1.sm,0.6180555555555557
centralizada,duracao_efetiva_media,interacao,j6027_1.sm,0.318055555555556
centralizada,duracao_efetiva_media,interacao,j602_1.sm,0.6305555555555555
centralizada,duracao_efetiva_media,interacao,j6032_1.sm,0.6861111111111109
centralizada,duracao_efetiva_media,interacao,j6035_1.sm,1.097222222222222
centralizada,duracao_efetiva_media,interacao,j6038_1.sm,0.8374999999999998
centralizada,duracao_efetiva_media,interacao,j6040_1.sm,0.9708333333333335
centralizada,duracao_efetiva_media,interacao,j6043_1.sm,0.861111111111111
centralizada,duracao_efetiva_media,interacao,j6046_1.sm,1.0499999999999996
centralizada,duracao_efetiva_media,interacao,j604_1.sm,0.7527777777777774
centralizada,duracao_efetiva_media,interacao,j607_1.sm,0.6777777777777777
centralizada,duracao_efetiva_media,total,j6010_1.sm,-2.090277777777778
centralizada,duracao_efetiva_media,total,j6013_1.sm,-2.1333333333333333
centralizada,duracao_efetiva_media,total,j6016_1.sm,-2.420833333333334
centralizada,duracao_efetiva_media,total,j6019_1.sm,-2.0944444444444446
centralizada,duracao_efetiva_media,total,j6021_1.sm,-2.1791666666666667
centralizada,duracao_efetiva_media,total,j6024_1.sm,-1.9361111111111111
centralizada,duracao_efetiva_media,total,j6027_1.sm,-2.245833333333333
centralizada,duracao_efetiva_media,total,j602_1.sm,-2.2416666666666667
centralizada,duracao_efetiva_media,total,j6032_1.sm,-2.2097222222222226
centralizada,duracao_efetiva_media,total,j6035_1.sm,-2.5527777777777776
centralizada,duracao_efetiva_media,total,j6038_1.sm,-2.373611111111111
centralizada,duracao_efetiva_media,total,j6040_1.sm,-2.548611111111111
centralizada,duracao_efetiva_media,total,j6043_1.sm,-2.006944444444444
centralizada,duracao_efetiva_media,total,j6046_1.sm,-2.1888888888888887
centralizada,duracao_efetiva_media,total,j604_1.sm,-2.8055555555555554
centralizada,duracao_efetiva_media,total,j607_1.sm,-2.308333333333333
centralizada,duracao_efetiva_media,portao_rede_A,j6010_1.sm,-0.5472222222222223
centralizada,duracao_efetiva_media,portao_rede_A,j6013_1.sm,-0.8222222222222221
centralizada,duracao_efetiva_media,portao_rede_A,j6016_1.sm,-0.7138888888888891
centralizada,duracao_efetiva_media,portao_rede_A,j6019_1.sm,-0.47361111111111104
centralizada,duracao_efetiva_media,portao_rede_A,j6021_1.sm,-0.6791666666666668
centralizada,duracao_efetiva_media,portao_rede_A,j6024_1.sm,-0.5569444444444445
centralizada,duracao_efetiva_media,portao_rede_A,j6027_1.sm,-0.7680555555555554
centralizada,duracao_efetiva_media,portao_rede_A,j602_1.sm,-0.7222222222222223
centralizada,duracao_efetiva_media,portao_rede_A,j6032_1.sm,-0.513888888888889
centralizada,duracao_efetiva_media,portao_rede_A,j6035_1.sm,-0.8055555555555557
centralizada,duracao_efetiva_media,portao_rede_A,j6038_1.sm,-0.6958333333333333
centralizada,duracao_efetiva_media,portao_rede_A,j6040_1.sm,-0.6208333333333335
