configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j6010_1.sm,E_plano,323.0,323.0,0.0,12,0
C4,j6013_1.sm,E_plano,340.0,340.0,0.0,12,0
C4,j6016_1.sm,E_plano,365.0,365.0,0.0,12,0
C4,j6019_1.sm,E_plano,336.0,336.0,0.0,12,0
C4,j6021_1.sm,E_plano,332.0,332.0,0.0,12,0
C4,j6024_1.sm,E_plano,284.0,284.0,0.0,12,0
C4,j6027_1.sm,E_plano,346.0,346.0,0.0,12,0
C4,j602_1.sm,E_plano,324.0,324.0,0.0,12,0
C4,j6032_1.sm,E_plano,337.0,337.0,0.0,12,0
C4,j6035_1.sm,E_plano,353.0,353.0,0.0,12,0
C4,j6038_1.sm,E_plano,341.0,341.0,0.0,12,0
C4,j6040_1.sm,E_plano,375.0,375.0,0.0,12,0
C4,j6043_1.sm,E_plano,334.0,334.0,0.0,12,0
C4,j6046_1.sm,E_plano,320.0,320.0,0.0,12,0
C4,j604_1.sm,E_plano,382.0,382.0,0.0,12,0
C4,j607_1.sm,E_plano,336.0,336.0,0.0,12,0
C4,j6010_1.sm,retrabalho_sobre_plano,0.1672241995766132,0.13503374694009865,-0.03219045263651453,12,0
C4,j6013_1.sm,retrabalho_sobre_plano,0.23648170562325932,0.22163767734579357,-0.01484402827746576,12,0
C4,j6016_1.sm,retrabalho_sobre_plano,0.2348563703967934,0.16712294864658858,-0.06773342175020486,12,0
C4,j6019_1.sm,retrabalho_sobre_plano,0.1687290439671397,0.15348731266910495,-0.015241731298034737,12,0
C4,j6021_1.sm,retrabalho_sobre_plano,0.20085922940088877,0.16581046911305142,-0.03504876028783737,12,0
C4,j6024_1.sm,retrabalho_sobre_plano,0.15685568227411187,0.14011741856198648,-0.01673826371212539,12,0
C4,j6027_1.sm,retrabalho_sobre_plano,0.16133682198787425,0.1276202186858919,-0.03371660330198234,12,0
C4,j602_1.sm,retrabalho_sobre_plano,0.1679753675093412,0.15871396158765658,-0.009261405921684606,12,0
C4,j6032_1.sm,retrabalho_sobre_plano,0.19101510769379068,0.14147546803546981,-0.049539639658320846,12,0
C4,j6035_1.sm,retrabalho_sobre_plano,0.1926881273675264,0.14491606714794275,-0.047772060219583655,12,0
C4,j6038_1.sm,retrabalho_sobre_plano,0.18123900857526987,0.14675132523829762,-0.03448768333697224,12,0
C4,j6040_1.sm,retrabalho_sobre_plano,0.20062181358734432,0.14056676869456294,-0.060055044892781385,12,0
C4,j6043_1.sm,retrabalho_sobre_plano,0.15465983205854386,0.132760560765284,-0.02189927129325986,12,0
C4,j6046_1.sm,retrabalho_sobre_plano,0.22016139674320945,0.17478821059767644,-0.04537318614553299,12,0
C4,j604_1.sm,retrabalho_sobre_plano,0.20429628527107224,0.1636622715342276,-0.04063401373684464,12,0
