configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
centro_fator_1.0_rho0.20,N_req,4,0.0,103.875,103.875,35.711546025193684,172.03845397480632,4,0,0,0
centro_fator_1.0_rho0.20,N_success,4,0.0,74.1875,74.1875,21.579407867747136,126.79559213225286,4,0,0,0
centro_fator_1.0_rho0.20,S_PV_final,4,211.5,294.75,83.25,69.431377405347,97.068622594653,4,0,0,0
centro_fator_1.0_rho0.20,S_UR_final,4,2.0261570199409107e-15,0.0,-2.0261570199409107e-15,-4.764406521079793e-15,7.120924811979721e-16,0,4,0,0
centro_fator_1.0_rho0.20,S_UR_maximo,4,31.959524226830503,10.288812098388107,-21.670712128442396,-35.33939957626244,-8.002024680622357,0,4,0,0
centro_fator_1.0_rho0.20,TL,4,0.0,74.1875,74.1875,21.579407867747136,126.79559213225286,4,0,0,0
centro_fator_1.0_rho0.20,TR,4,107.5133069985986,93.56088081940919,-13.952426179189427,-33.805794272161464,5.90094191378261,0,4,0,0
centro_fator_1.0_rho0.20,TU,4,119.6875,35.75,-83.9375,-151.51015387325072,-16.3648461267493,0,4,0,0
centro_fator_1.0_rho0.20,TW,4,658.75,496.5625,-162.1875,-192.59710078430297,-131.77789921569703,0,4,0,0
centro_fator_1.0_rho0.20,atraso_relativo,4,3.3473440234217255,2.3747778974289946,-0.9725661259927313,-1.2958984451690583,-0.6492338068164043,0,4,0,0
centro_fator_1.0_rho0.20,competencia_maxima_final,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,competencia_maxima_inicial,4,0.7115921506366745,0.7115921506366745,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,competencia_minima_inicial,4,0.34492122943841474,0.34492122943841474,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,concluiu,4,1.0,1.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,confianca_media_final,4,0.25,0.9273477261339416,0.6773477261339416,0.6453647415663254,0.7093307107015577,4,0,0,0
centro_fator_1.0_rho0.20,divida_latente_sobre_plano,4,0.0962065957208441,0.03103600599932128,-0.06517058972152283,-0.10482372820559946,-0.025517451237446198,0,4,0,0
centro_fator_1.0_rho0.20,dividas_pendentes,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,extensoes_horizonte,4,0.0,0.0,0.0,0.0,0.0,0,0,4,0
centro_fator_1.0_rho0.20,hiato_colega_capaz_sem_confianca,4,111.625,0.0,-111.625,-191.73752863970913,-31.51247136029086,0,4,0,0
centro_fator_1.0_rho0.20,hiato_encontrado,4,119.6875,109.9375,-9.75,-29.359848331348086,9.859848331348086,1,3,0,0
centro_fator_1.0_rho0.20,hiato_sem_colega_capaz,4,8.0625,6.0625,-2.0,-6.7069015618730745,2.7069015618730745,1,3,0,0
centro_fator_1.0_rho0.20,hiato_sem_colega_livre,4,4.1875,8.0625,3.875,0.871632161995588,6.8783678380044115,4,0,0,0
centro_fator_1.0_rho0.20,makespan,4,277.5,195.8125,-81.6875,-113.60526919282626,-49.769730807173744,0,4,0,0
centro_fator_1.0_rho0.20,makespan_cpm,4,84.5,84.5,0.0,0.0,0.0,0,0,4,0
