replica,I_max,excluido,incompletas,z_taxa_omissao,f_taxa_omissao,V_obs_taxa_omissao,V_sim_taxa_omissao,I_taxa_omissao,z_atraso_relativo,f_atraso_relativo,V_obs_atraso_relativo,V_sim_atraso_relativo,I_atraso_relativo,z_retrabalho_sobre_plano,f_retrabalho_sobre_plano,V_obs_retrabalho_sobre_plano,V_sim_retrabalho_sobre_plano,I_retrabalho_sobre_plano,z_E_total,f_E_total,V_obs_E_total,V_sim_E_total,I_E_total
10,2.039323909828156,False,0,0.08583333333333334,0.08333333333333334,4.94598765432099e-05,0.00010416666666666669,0.20170045570658773,1.6468201193520886,1.6394501278772378,8.487224106605619e-05,0.0008916828496722344,0.2358406218682273,0.20427001323427837,0.18774108470595308,5.599148548319297e-05,9.701194760568095e-06,2.039323909828156,0.8548124127316713,0.8637561914790517,1.8225074616994447e-05,1.3489703620292345e-06,2.021532631341594
11,3.8977851445017087,True,0,0.10083333333333333,0.07291666666666667,3.155864197530864e-05,0.0005714699074074074,1.1368276400874011,1.6265814151747655,1.6488277919863599,0.0002368109594802251,0.00021416121398705985,1.0475732894607888,0.21270097506252067,0.1785147291534253,6.0885634986424204e-05,3.12675852431338e-05,3.5611982747693696,0.850867364452674,0.8699082318101646,1.5151373220381313e-05,8.712320323106067e-06,3.8977851445017087
12,2.4952838121401846,False,0,0.08249999999999999,0.09375000000000001,5.470679012345679e-05,0.00014322916666666659,0.7996320175023477,1.6163938618925833,1.595076726342711,0.00016676717249864548,0.0005720224602189995,0.7842751429058091,0.2048540915961215,0.21989707429691402,8.836883043482882e-05,5.0628260516556634e-05,1.2759424914098858,0.8577213901389878,0.8444520751994753,1.8584786864543094e-05,9.693761087959354e-06,2.4952838121401846
13,1.7650478183905869,False,0,0.10083333333333333,0.08125,6.859567901234568e-05,0.00015480324074074075,1.3102256034846038,1.5991986359761297,1.5999573742540494,2.8583064000153163e-05,3.5806716770995986e-05,0.0945547871432213,0.20528589015070625,0.1768572654319894,5.020288140199209e-05,0.000352523258894124,1.4166120789637238,0.8546036510936126,0.8719102427622341,1.1760244083252461e-05,8.438108966033794e-05,1.7650478183905869
14,1.964379731424893,False,0,0.10083333333333333,0.1,4.544753086419753e-05,1.157407407407407e-05,0.11035678391665533,1.6007331628303496,1.6355924978687126,0.00014486005858990942,0.00017005056220197363,1.964379731424893,0.2013939230856475,0.18436787035224356,9.088350734386614e-05,0.00014323417200093002,1.1127481191287878,0.8557462648833672,0.8652574523861879,2.383474502462554e-05,4.357672089535934e-05,1.1584248299792896
15,1.6860674788815404,False,0,0.10666666666666669,0.11249999999999999,0.00017098765432098763,5.208333333333331e-05,0.3905667329424695,1.6281585677749362,1.6686487638533674,0.00012032533816950008,0.00045637453555621836,1.6860674788815404,0.20053510238299102,0.21171255794321092,0.00013639241477255305,0.00020711856774861185,0.6030768233367173,0.8541594321350422,0.8482221679835791,3.139315733175888e-05,7.974259746803941e-05,0.5631958806156516
16,1.9706779901061309,False,0,0.1025,0.08958333333333335,8.80401234567901e-05,0.00010850694444444448,0.9213341468054249,1.6197868712702472,1.590217391304348,0.00014640959752364467,0.00036711726525617697,1.3048545473753845,0.21210269369811435,0.1892091864771616,4.770709387848733e-05,8.724925761223255e-05,1.9706779901061309,0.8521110789799431,0.8597033462550483,1.405520032669536e-05,3.309583037847179e-05,1.105670934260982
17,2.1522589567820907,False,0,0.08666666666666667,0.09791666666666667,7.283950617283951e-05,0.00045572916666666657,0.48932996629996706,1.644927536231884,1.6351236146632564,0.0003947191719598581,0.0005622879765840634,0.31691459275677897,0.20268373302969606,0.21902885433783845,5.643375839365879e-05,0.00011215142596545665,1.2588629315852984,0.855224947256707,0.84449793776101,1.8968256710382825e-05,5.872697966770248e-06,2.1522589567820907
18,0.9880158187304557,False,0,0.0975,0.10208333333333333,6.180555555555553e-05,0.0004325810185185184,0.20613327786979707,1.6243222506393864,1.6175831202046034,0.00013078275760514425,3.3790957479153275e-05,0.5253196250963952,0.2003115275245683,0.21055348458307077,5.726822782066981e-05,5.0189611867362864e-05,0.9880158187304557,0.857419680659554,0.8572820587968343,1.4693672695094496e-05,2.1515422833319285e-05,0.02287065451232175
19,2.0142641893201607,False,0,0.0866666666666667,0.11249999999999999,8.672839506172841e-05,0.00026041666666666666,1.3865162119664456,1.6225575447570333,1.5657502131287298,0.00031438317917082434,0.0004809991104192149,2.0142641893201607,0.19746154441478878,0.22535404049337032,7.723586751949386e-05,0.00015060155850251926,1.8478846075489368,0.8551004757369001,0.846509234138102,2.6460658754553162e-05,3.1509175287346764e-05,1.1283787627735975
